Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,EquivDiameter,Compactness,ShapeFactor1,ShapeFactor3,Class
953.918,319.2300624,235.8839231,1.353335396,273.7499952,0.857532004,0.005423825,0.735361138,BARBUNYA
857.564,335.5606652,181.23514,1.851520986,244.3846299,0.728287476,0.007153744,0.530402648,HOROZ
670.265,259.0224855,157.9466356,1.639936708,202.042899,0.780020694,0.008079052,0.608432284,DERMASON
905.848,372.4275151,173.2994405,2.149040493,253.179722,0.67980939,0.007397654,0.462140807,HOROZ
601.998,226.2884153,144.4306791,1.566761416,180.4807116,0.797569382,0.008845265,0.63611692,DERMASON
787.501,293.1298791,189.8997002,1.543603696,234.9251824,0.801437175,0.006762559,0.642301546,SIRA
758.676,284.1890347,188.7481953,1.505651666,231.4167852,0.814305821,0.006756592,0.66309397,SIRA
1038.906,399.2912621,231.6237724,1.72387859,300.7802564,0.753285346,0.005619547,0.567438812,CALI
905.561,379.5789744,176.009903,2.156577375,257.8117995,0.679204637,0.00727121,0.461318939,HOROZ
742.379,283.1655151,174.3847613,1.623797361,221.7544987,0.783126782,0.007331715,0.613287557,DERMASON
697.327,240.9621294,200.1462736,1.203930131,219.5212297,0.911019629,0.006366575,0.829956764,SEKER
620.635,223.3039122,161.3848343,1.383673461,189.4266002,0.848290558,0.007923636,0.71959687,DERMASON
679.63,246.6390747,175.9254105,1.401952532,208.0077552,0.843369022,0.007257933,0.711271307,DERMASON
753.58,258.8641831,209.9032861,1.233254552,233.009615,0.900123038,0.006070639,0.810221484,SEKER
719.97,254.2456423,195.9227554,1.297683068,223.0882949,0.877451794,0.006504442,0.76992165,SEKER
704.574,261.9357694,176.5242937,1.483851112,214.7777193,0.819963305,0.007229803,0.672339822,DERMASON
1013.706,392.7459887,218.056199,1.801122786,290.7016599,0.740177286,0.005917344,0.547862414,CALI
764.058,289.4156804,176.0836099,1.64362646,224.6098183,0.776080335,0.007304234,0.602300687,HOROZ
927.837,373.3052402,187.3321918,1.992744741,263.9322048,0.707014465,0.006823221,0.499869454,HOROZ
594.694,223.4502302,147.2776894,1.51720353,180.9597962,0.809843857,0.008688138,0.655847072,DERMASON
1147.524,390.5260079,260.8831498,1.496938412,318.0668503,0.814457536,0.004914997,0.663341079,BARBUNYA
1218.142,400.899182,266.2635976,1.505647733,326.2167395,0.813712659,0.004796592,0.662128292,BARBUNYA
1362.228,486.7062302,343.114783,1.41849391,406.9524144,0.836135618,0.003741879,0.699122771,BOMBAY
708.224,263.8694651,174.5000053,1.512145886,214.172192,0.811659629,0.007324418,0.658791353,DERMASON
664.31,237.3521566,176.1785751,1.347224862,204.2709141,0.860623797,0.007242529,0.740673319,DERMASON
754.842,276.9097806,187.1582947,1.479548534,227.2276612,0.820583732,0.006828511,0.673357661,SIRA
641.595,226.5666379,167.6910498,1.35109559,194.4875327,0.858412053,0.007626452,0.736871252,DERMASON
1107.548,447.2114598,235.4852103,1.899106357,323.288016,0.722897432,0.005448084,0.522580698,CALI
1095.419,419.110364,250.4878689,1.673176293,320.6205563,0.765002691,0.005191057,0.585229117,CALI
788.422,296.9104121,186.1736814,1.594803357,234.7001543,0.790474651,0.006862918,0.624850173,SIRA
819.607,307.2295855,199.4956239,1.540031703,247.1511019,0.804450852,0.006403952,0.647141174,SIRA
1050.385,408.9874325,226.7708442,1.803527407,304.3320406,0.744110983,0.005622439,0.553701156,CALI
782.927,296.8833669,186.6659639,1.590452596,235.1851873,0.79218041,0.006834017,0.627549802,SIRA
1023.506,419.2028581,198.9627741,2.10694116,287.7742978,0.686479809,0.00644511,0.471254528,HOROZ
883.527,362.0413528,180.7394942,2.003111464,254.8488752,0.703922006,0.007097458,0.49550619,HOROZ
628.352,240.3802818,132.3079693,1.816823907,177.9837068,0.740425568,0.009661587,0.548230022,DERMASON
991.26,390.9495828,213.0718207,1.834825372,287.4134799,0.735167634,0.006025826,0.540471451,CALI
623.664,237.3339977,150.7049282,1.574825725,188.9487678,0.79613022,0.008464123,0.633823327,DERMASON
856.295,327.6713289,195.9979015,1.671810394,252.5629188,0.770781257,0.006540476,0.594103746,SIRA
797.126,307.0775721,173.1079974,1.773907484,229.837846,0.748468358,0.007401421,0.560204882,SIRA
1031.577,399.31993,222.3409906,1.79597981,295.6934777,0.740492662,0.005814972,0.548329382,CALI
1032.586,342.6691219,243.8187527,1.405425621,288.3224061,0.841401771,0.005248417,0.707956941,BARBUNYA
661.466,249.4888135,165.0153761,1.511912522,202.6281214,0.812173174,0.007736807,0.659625264,DERMASON
974.851,385.3473998,187.3475372,2.056858636,268.1556946,0.695880379,0.006823206,0.484249502,HOROZ
1020.605,413.9702693,187.8503174,2.203724088,278.556573,0.672890286,0.006792857,0.452781337,HOROZ
635.193,243.6148341,149.7205538,1.627130196,190.7695099,0.783078381,0.008523067,0.613211751,DERMASON
1532.26,580.3288416,343.3166651,1.690360244,444.0641558,0.765194014,0.003747079,0.585521879,BOMBAY
997.957,381.6747707,199.993621,1.908434723,275.8488987,0.72273286,0.006386473,0.522342787,HOROZ
1102.587,419.7589986,252.8835096,1.65989075,324.6301956,0.773372808,0.005071452,0.598105501,CALI
684.673,235.1553949,193.9051263,1.212734286,213.2756028,0.906956028,0.006582376,0.822569236,SEKER
989.086,372.4337403,230.845213,1.613348336,291.2792308,0.782096785,0.005589077,0.611675381,CALI
1093.895,382.9131867,270.4233379,1.415976852,318.9023916,0.832832095,0.004793965,0.693609299,BARBUNYA
639.206,239.9263519,158.1973116,1.516627239,194.6740225,0.81139075,0.008060687,0.658354949,DERMASON
800.212,314.0549537,176.5426955,1.778917858,234.507489,0.746708454,0.007271137,0.557573516,HOROZ
1044.34,424.6677228,202.8480067,2.093526723,292.7333959,0.689323394,0.006309789,0.475166741,HOROZ
772.834,289.7912793,186.665338,1.552464332,232.1035079,0.800933377,0.006849077,0.641494274,SIRA
667.081,248.1933904,165.4593715,1.500026189,202.4143654,0.815550991,0.007712899,0.665123418,DERMASON
768.181,294.6773361,177.8312027,1.657062043,228.5601568,0.775628556,0.007182172,0.601599658,SIRA
970.618,360.8464531,211.1895381,1.70863792,275.3638223,0.763105249,0.006059249,0.58232962,BARBUNYA
604.253,220.7292471,158.0200728,1.396843092,186.363699,0.844309041,0.008091841,0.712857757,DERMASON
714.166,246.145837,202.5723123,1.215101088,223.1881509,0.906731366,0.006291589,0.82216177,SEKER
760.049,269.4836158,210.2681728,1.281618669,237.9408952,0.882951249,0.006060442,0.779602908,SEKER
831.016,338.534528,163.7287718,2.067654477,235.095843,0.694451595,0.007798717,0.482263018,HOROZ
957.164,388.3543443,194.0430389,2.00138251,273.922032,0.70534046,0.006589984,0.497505165,HOROZ
1114.391,434.3883107,247.8111906,1.752900301,325.1592511,0.748545122,0.005231136,0.5603198,CALI
763.811,261.1382038,219.9778723,1.187111235,239.5886718,0.91747844,0.005792259,0.841766687,SEKER
764.629,260.2794431,213.9669908,1.216446715,235.8420436,0.906110912,0.005958096,0.821036985,SEKER
740.629,255.2217231,205.9420497,1.23928903,229.1554462,0.89786811,0.006188243,0.806167143,SEKER
644.176,248.4670972,154.2009171,1.61132049,195.6103136,0.787268479,0.008267906,0.619791657,DERMASON
799.776,298.1928416,191.7297695,1.555276691,238.4673935,0.799708646,0.006676507,0.639533918,SIRA
705.826,257.1654694,181.4023885,1.417652058,215.7270929,0.838864928,0.007035798,0.703694367,SIRA
821.806,312.5271604,195.3315507,1.599983,246.1574089,0.787635252,0.006567076,0.620369291,SIRA
974.566,368.2026409,226.9820111,1.622166616,287.9998557,0.782177594,0.005652134,0.611801788,CALI
996.497,412.2971781,198.877557,2.073120689,285.343867,0.692082998,0.006447382,0.478978876,HOROZ
573.619,218.5557913,135.1730948,1.616858678,171.7361954,0.785777372,0.009435149,0.617446079,DERMASON
962.167,394.7710452,193.9973087,2.034930525,275.9227402,0.698943713,0.006602075,0.488522314,HOROZ
950.086,383.9193001,197.2966269,1.945898955,274.446774,0.714855372,0.006489837,0.511018202,HOROZ
1032.629,413.2250931,201.0289509,2.055550164,287.6348942,0.696073155,0.006359364,0.484517837,HOROZ
776.833,292.4991026,186.762096,1.566158813,232.8729668,0.796149338,0.006867466,0.633853768,SIRA
1047.194,406.3527455,236.2932358,1.719696902,307.5883789,0.756949183,0.005468566,0.572972066,CALI
986.107,374.0023758,227.5559785,1.643562073,290.4694333,0.776651305,0.005643956,0.60318725,CALI
937.493,389.2405726,177.5385137,2.192428925,262.4542996,0.67427272,0.007194835,0.454643701,HOROZ
772.915,270.33186,209.5352252,1.290149948,237.8606155,0.879883768,0.006083623,0.774195445,SEKER
682.158,260.097138,162.8969629,1.596697283,205.609758,0.790511421,0.007833543,0.624908306,DERMASON
658.449,257.7675096,151.2674167,1.704051773,196.8690218,0.763746456,0.008468052,0.583308648,DERMASON
1111.263,417.0962652,262.6515837,1.588021132,327.698484,0.785666311,0.004945356,0.617271552,CALI
639.648,242.6871698,155.1601622,1.564107477,193.8646045,0.798825107,0.008221667,0.638121552,DERMASON
761.137,283.0449648,188.2605154,1.503474928,230.3662827,0.813885818,0.006790906,0.662410125,SIRA
833.722,305.7038868,196.1460607,1.558552263,244.0379201,0.798282033,0.006535765,0.637254204,BARBUNYA
1143.46,442.6002927,257.9500276,1.715837354,337.079551,0.761589083,0.004959718,0.580017931,BARBUNYA
775.299,290.009603,187.077791,1.550208613,232.1665843,0.80054792,0.006850513,0.640876971,SIRA
984.708,325.0131639,257.4804424,1.262282917,288.620334,0.888026597,0.004967721,0.788591237,BARBUNYA
1125.326,447.4924431,240.0153588,1.864432532,325.927786,0.728342548,0.005363559,0.530482867,CALI
1041.966,429.0831643,207.1065811,2.071798791,297.158177,0.69254215,0.006186945,0.479614629,HOROZ
1007.411,387.4447693,226.7165376,1.70893916,295.4220787,0.762488236,0.005652415,0.58138831,CALI
907.517,368.1932867,179.6070921,2.049993029,255.5847312,0.694159129,0.007176558,0.481856896,HOROZ
939.694,383.1179338,182.1098958,2.103773286,263.0358091,0.686566161,0.007050385,0.471373094,HOROZ
897.669,346.6335391,203.1906923,1.705951858,264.5249056,0.763125537,0.006307359,0.582360585,SIRA
978.007,404.4412154,189.6852838,2.132169704,276.7774023,0.684345195,0.006722089,0.468328346,HOROZ
794.102,303.1735207,183.230945,1.654597812,235.0498039,0.775297933,0.006986853,0.601086885,SIRA
645.311,237.7351598,153.422423,1.549546377,190.5691778,0.801602834,0.008334858,0.642567103,DERMASON
1749.634,685.9410473,375.6152944,1.826179758,504.3589814,0.735280362,0.003433345,0.540637211,BOMBAY
917.32,376.7533936,182.1170851,2.068742718,260.5676471,0.691613272,0.00706523,0.478328917,HOROZ
856.101,328.2985726,194.09757,1.691410008,251.7676657,0.766886264,0.00659446,0.588114542,SIRA
728.106,262.788948,192.125264,1.367800062,224.5105946,0.85433804,0.006638096,0.729893486,DERMASON
1020.502,419.0012092,191.0221014,2.193469793,282.0406244,0.673126039,0.006706595,0.453098665,HOROZ
738.355,249.1362387,208.6253196,1.194180261,227.6559151,0.913780814,0.006120532,0.834995377,SEKER
863.671,356.243985,173.1588105,2.057325203,247.2566884,0.694065581,0.007419277,0.481727031,HOROZ
808.725,310.6323563,183.9106347,1.689039662,238.4273457,0.767554767,0.006957363,0.58914032,HOROZ
1041.799,335.8512882,275.5786822,1.218712875,303.5591632,0.90384993,0.004640561,0.816944696,BARBUNYA
1159.796,445.2509806,259.2653122,1.717356544,338.9478977,0.761251322,0.004934568,0.579503576,BARBUNYA
757.856,298.8212256,165.8993752,1.801219716,221.7745936,0.742164795,0.007735671,0.550808583,SIRA
721.759,257.1489238,194.5365872,1.321853784,223.4504168,0.868953342,0.006557412,0.75507991,SEKER
908.251,374.2011816,180.1060241,2.077671657,259.193386,0.69265785,0.007091979,0.479774897,HOROZ
841.48,313.9167923,207.1054363,1.515734198,254.6214531,0.811111286,0.006165023,0.657901518,SIRA
596.617,223.6003886,140.9202666,1.586715622,177.1986468,0.792479154,0.009066964,0.628023209,DERMASON
787.486,292.7073323,185.6122229,1.576983065,232.5063539,0.794330474,0.006894044,0.630960901,SIRA
860.561,328.2620203,198.4611043,1.654037054,254.2937081,0.774666859,0.006463378,0.600108742,SIRA
854.937,326.9648447,200.3430406,1.632024969,255.6768756,0.781970538,0.00636837,0.611477923,SEKER
793.486,293.3034561,198.6151694,1.476742471,240.829001,0.82109159,0.006438871,0.674191399,SIRA
689.146,256.4788425,168.7756585,1.51964356,207.873047,0.810488089,0.007557276,0.656890943,DERMASON
851.191,319.5957116,208.929805,1.529679844,258.0586133,0.807453304,0.006110466,0.651980838,SIRA
953.606,395.4095217,184.9630681,2.137775534,269.9398065,0.682684133,0.00690913,0.466057626,HOROZ
954.496,374.7266241,215.0731285,1.74232191,282.4240863,0.753680332,0.005981653,0.568034042,CALI
917.6,379.3468218,185.3905766,2.046203366,264.712558,0.697811456,0.006892829,0.486940828,HOROZ
936.443,389.5918224,182.90159,2.130062524,266.4456615,0.68390979,0.006987191,0.467732601,HOROZ
799.228,286.1891608,206.7124371,1.384479641,242.9895829,0.849052362,0.006171461,0.720889913,SIRA
778.722,276.2327551,210.989002,1.309228218,241.2858848,0.873487594,0.006041176,0.762980578,SEKER
961.62,391.592262,187.4379286,2.089183683,269.245551,0.687566066,0.006877762,0.472747095,HOROZ
614.936,224.484583,158.120668,1.419704242,188.0131631,0.837532629,0.008085747,0.701460905,DERMASON
673.38,255.405275,158.1404657,1.615053262,200.3055779,0.784265626,0.008105016,0.615072572,DERMASON
854.573,325.2615844,202.5634397,1.605727,256.2340148,0.78777829,0.006307675,0.620594635,SIRA
802.9,309.6484079,181.9301141,1.702018434,236.5535981,0.763942562,0.00704563,0.583608238,SIRA
736.763,273.198418,179.4424356,1.522485008,221.0673052,0.809182231,0.007117693,0.654775882,SIRA
585.844,218.6013886,148.0207919,1.476828936,179.7490659,0.822268637,0.008614494,0.676125712,DERMASON
707.667,261.0194762,180.5624243,1.445591336,216.6840591,0.830145176,0.007078302,0.689141014,DERMASON
651.594,251.1338491,155.4382209,1.615650563,197.2179546,0.785310126,0.008220959,0.616711993,DERMASON
759.494,290.4312543,175.5554382,1.654356352,225.5601449,0.776638676,0.007268231,0.603167634,DERMASON
816.603,307.5984807,197.5716885,1.556895541,246.1936134,0.800373308,0.00646161,0.640597431,SIRA
734.27,248.8671551,210.5372225,1.182057748,228.8051362,0.919386635,0.006052658,0.845271784,SEKER
934.384,393.4337671,169.987666,2.314484199,257.3916728,0.654218561,0.007561236,0.428001925,HOROZ
682.082,247.6193769,177.0846476,1.398310809,208.8019839,0.84323766,0.007231452,0.711049751,SIRA
738.378,275.6374431,185.8126573,1.483415862,226.0281769,0.820019858,0.006869469,0.672432567,DERMASON
1224.156,418.9478443,268.4780637,1.560454655,334.9271915,0.799448418,0.004755205,0.639117774,BARBUNYA
830.819,315.7918099,200.1867591,1.577486,250.6475326,0.793711315,0.006400061,0.629977651,SIRA
1175.934,457.7785171,252.6742935,1.811733638,337.8982239,0.738125996,0.005104976,0.544829986,CALI
1063.011,390.0669854,228.7240767,1.705404131,297.8429432,0.763568706,0.005598539,0.583037168,BARBUNYA
1110.736,393.0299837,254.9116868,1.54182803,316.0811405,0.804216354,0.005008857,0.646763944,BARBUNYA
700.229,246.8871858,188.8914566,1.30703204,215.8893392,0.8744453,0.006744446,0.764654582,SEKER
1664.833,615.0686123,393.7663939,1.56201398,488.942461,0.794939705,0.003275806,0.631929134,BOMBAY
635.681,213.5341452,183.1571463,1.165852108,197.659696,0.925658498,0.00695891,0.856843654,SEKER
719.583,271.5429407,177.6328894,1.528674907,219.2862009,0.807556257,0.007189953,0.652147109,DERMASON
688.946,263.5970701,163.4553003,1.612655384,207.4039489,0.786821905,0.007802192,0.61908871,DERMASON
836.362,321.4938387,198.1488348,1.622486647,251.9420787,0.783660675,0.006448836,0.614124054,SIRA
775.884,282.8440698,188.3317414,1.501839614,230.6452285,0.815450112,0.006769682,0.664958886,SIRA
946.798,371.4131134,202.9558377,1.830019366,271.1633893,0.730085663,0.006431396,0.533025076,HOROZ
1071.572,381.5562405,243.6318267,1.566118211,304.1039425,0.797009484,0.005253208,0.635224118,BARBUNYA
749.909,261.2728966,210.5395698,1.240968132,234.4124549,0.897193922,0.00605401,0.804956935,SEKER
941.385,371.3572029,203.7425988,1.822678248,273.3077832,0.735970061,0.006329916,0.54165193,HOROZ
696.854,257.4429626,178.548674,1.441864321,214.0800257,0.831562936,0.007152187,0.691496916,DERMASON
1037.428,410.799255,230.5628826,1.781723278,306.3523463,0.745747084,0.005573107,0.556138713,CALI
1081.439,423.1204844,231.3571651,1.828862678,309.8197154,0.732225753,0.005612496,0.536154554,CALI
979.689,399.6652288,192.44989,2.076723602,277.0027219,0.693086869,0.006631907,0.480369407,HOROZ
1047.351,367.0781473,242.0498115,1.516539695,297.6526507,0.810869982,0.005275324,0.657510128,BARBUNYA
810.547,286.4899201,222.0352076,1.290290505,252.0305029,0.87971857,0.005742662,0.773904763,SEKER
1069.534,405.4028714,258.9231468,1.565726651,322.5289817,0.795576461,0.004962031,0.632941905,CALI
580.643,212.9238094,145.643678,1.461950235,176.0090661,0.826629331,0.008751133,0.683316051,DERMASON
1066.917,415.6054346,241.4982559,1.720945905,314.9956896,0.757920045,0.005333129,0.574442794,CALI
1095.937,433.8381856,241.5270264,1.796230393,322.797312,0.744050023,0.005301247,0.553610437,CALI
728.233,271.240987,178.9183342,1.516004428,219.877645,0.810635765,0.007143372,0.657130343,DERMASON
655.934,242.4229116,168.7527974,1.436556402,202.0901572,0.833626475,0.007557766,0.6949331,DERMASON
848.981,334.1361351,186.1810871,1.794683554,248.9655549,0.745102157,0.006863648,0.555177224,SIRA
800.011,294.3728085,198.0501264,1.486355065,241.0086887,0.818719263,0.006452714,0.670301231,SIRA
715.237,261.2592517,174.4206777,1.497868573,213.168117,0.81592562,0.007320442,0.665734618,DERMASON
719.251,245.3796561,205.8101582,1.192262123,224.4680568,0.914778594,0.006200684,0.836819876,SEKER
998.256,348.3495134,230.7214201,1.509827363,282.8182834,0.811880805,0.005545113,0.659150442,BARBUNYA
774.269,286.235335,194.5282379,1.471433341,235.4611279,0.822613769,0.006573474,0.676693414,SIRA
1100.982,433.7330939,243.381292,1.782113532,323.3825239,0.745579548,0.005280798,0.555888862,CALI
676.774,242.394057,172.3049255,1.406773813,203.9059522,0.841216797,0.007422877,0.707645699,DERMASON
691.529,241.3921932,193.1193049,1.249964074,215.7772548,0.893886633,0.006601187,0.799033313,SEKER
1500.447,569.2031874,352.8267399,1.613265445,446.4062509,0.784265199,0.003636779,0.615071902,BOMBAY
586.579,211.9100511,155.7937005,1.360196532,181.4621754,0.856316982,0.008193877,0.733278774,DERMASON
1005.967,411.3092427,203.260623,2.023555948,288.0462722,0.700315583,0.006311812,0.490441916,HOROZ
753.988,262.8868698,211.4872104,1.243039091,235.5233051,0.895911254,0.006034082,0.802656974,SEKER
944.279,355.4247825,214.7311272,1.655208479,274.8802058,0.773385029,0.005989229,0.598124404,CALI
1542.958,560.1733753,392.0910174,1.428681991,467.6978518,0.834916246,0.003260632,0.697085138,BOMBAY
962.609,409.4783498,178.9563204,2.2881469,269.4677184,0.658075619,0.007180052,0.43306352,HOROZ
1013.351,393.0802131,217.3600575,1.808428916,290.2128919,0.738304504,0.005942346,0.545093541,CALI
706.226,246.9038174,196.2197834,1.258302365,219.9529108,0.890844513,0.006497982,0.793603946,SEKER
834.536,314.3580357,200.2984146,1.569448447,250.1924774,0.79588383,0.0063942,0.63343107,SIRA
