Perimeter,MajorAxisLength,MinorAxisLength,roundness,Compactness,ShapeFactor1,ShapeFactor3,ShapeFactor4,Class
882.113,355.7001407,184.5363073,0.826971899,0.71785328,0.006946319,0.515313331,0.993284341,HOROZ
953.918,319.2300624,235.8839231,0.812804124,0.857532004,0.005423825,0.735361138,0.995190257,BARBUNYA
857.564,335.5606652,181.23514,0.80152014,0.728287476,0.007153744,0.530402648,0.982051633,HOROZ
670.265,259.0224855,157.9466356,0.896796375,0.780020694,0.008079052,0.608432284,0.997790436,DERMASON
905.848,372.4275151,173.2994405,0.770986766,0.67980939,0.007397654,0.462140807,0.993159308,HOROZ
601.998,226.2884153,144.4306791,0.88709726,0.797569382,0.008845265,0.63611692,0.996643446,DERMASON
787.501,293.1298791,189.8997002,0.878327869,0.801437175,0.006762559,0.642301546,0.991459041,SIRA
758.676,284.1890347,188.7481953,0.918283469,0.814305821,0.006756592,0.66309397,0.998388541,SIRA
1038.906,399.2912621,231.6237724,0.827267355,0.753285346,0.005619547,0.567438812,0.978195619,CALI
905.561,379.5789744,176.009903,0.799963008,0.679204637,0.00727121,0.461318939,0.994869986,HOROZ
742.379,283.1655151,174.3847613,0.880629575,0.783126782,0.007331715,0.613287557,0.995854717,DERMASON
697.327,240.9621294,200.1462736,0.978092293,0.911019629,0.006366575,0.829956764,0.999209956,SEKER
620.635,223.3039122,161.3848343,0.91940984,0.848290558,0.007923636,0.71959687,0.995687092,DERMASON
679.63,246.6390747,175.9254105,0.92451448,0.843369022,0.007257933,0.711271307,0.99716861,DERMASON
753.58,258.8641831,209.9032861,0.943601673,0.900123038,0.006070639,0.810221484,0.999209333,SEKER
719.97,254.2456423,195.9227554,0.947598823,0.877451794,0.006504442,0.76992165,0.999114289,SEKER
704.574,261.9357694,176.5242937,0.917117482,0.819963305,0.007229803,0.672339822,0.997652192,DERMASON
1013.706,392.7459887,218.056199,0.811653628,0.740177286,0.005917344,0.547862414,0.986767478,CALI
764.058,289.4156804,176.0836099,0.852912666,0.776080335,0.007304234,0.602300687,0.989957346,HOROZ
927.837,373.3052402,187.3321918,0.798621766,0.707014465,0.006823221,0.499869454,0.996112226,HOROZ
594.694,223.4502302,147.2776894,0.913854025,0.809843857,0.008688138,0.655847072,0.995053493,DERMASON
1147.524,390.5260079,260.8831498,0.758251027,0.814457536,0.004914997,0.663341079,0.992980741,BARBUNYA
1218.142,400.899182,266.2635976,0.707809514,0.813712659,0.004796592,0.662128292,0.996931961,BARBUNYA
1362.228,486.7062302,343.114783,0.88082047,0.836135618,0.003741879,0.699122771,0.991701393,BOMBAY
708.224,263.8694651,174.5000053,0.902577762,0.811659629,0.007324418,0.658791353,0.996188634,DERMASON
664.31,237.3521566,176.1785751,0.933192479,0.860623797,0.007242529,0.740673319,0.997853511,DERMASON
754.842,276.9097806,187.1582947,0.894355185,0.820583732,0.006828511,0.673357661,0.996265341,SIRA
641.595,226.5666379,167.6910498,0.906904042,0.858412053,0.007626452,0.736871252,0.9955835,DERMASON
1107.548,447.2114598,235.4852103,0.840918376,0.722897432,0.005448084,0.522580698,0.992436325,CALI
1095.419,419.110364,250.4878689,0.8455162,0.765002691,0.005191057,0.585229117,0.979191485,CALI
788.422,296.9104121,186.1736814,0.874599102,0.790474651,0.006862918,0.624850173,0.996513154,SIRA
819.607,307.2295855,199.4956239,0.897456753,0.804450852,0.006403952,0.647141174,0.996617924,SIRA
1050.385,408.9874325,226.7708442,0.828510619,0.744110983,0.005622439,0.553701156,0.998615209,CALI
782.927,296.8833669,186.6659639,0.890588606,0.79218041,0.006834017,0.627549802,0.998088211,SIRA
1023.506,419.2028581,198.9627741,0.780230575,0.686479809,0.00644511,0.471254528,0.992905561,HOROZ
883.527,362.0413528,180.7394942,0.821155746,0.703922006,0.007097458,0.49550619,0.99255413,HOROZ
628.352,240.3802818,132.3079693,0.791870632,0.740425568,0.009661587,0.548230022,0.996037411,DERMASON
991.26,390.9495828,213.0718207,0.829733927,0.735167634,0.006025826,0.540471451,0.99167073,CALI
623.664,237.3339977,150.7049282,0.905913062,0.79613022,0.008464123,0.633823327,0.99816128,DERMASON
856.295,327.6713289,195.9979015,0.858602414,0.770781257,0.006540476,0.594103746,0.993228818,SIRA
797.126,307.0775721,173.1079974,0.820519453,0.748468358,0.007401421,0.560204882,0.993751634,SIRA
1031.577,399.31993,222.3409906,0.81092359,0.740492662,0.005814972,0.548329382,0.984788499,CALI
1032.586,342.6691219,243.8187527,0.769491927,0.841401771,0.005248417,0.707956941,0.994980823,BARBUNYA
661.466,249.4888135,165.0153761,0.926155968,0.812173174,0.007736807,0.659625264,0.997295697,DERMASON
974.851,385.3473998,187.3475372,0.746787965,0.695880379,0.006823206,0.484249502,0.996032769,HOROZ
1020.605,413.9702693,187.8503174,0.735209624,0.672890286,0.006792857,0.452781337,0.997805139,HOROZ
635.193,243.6148341,149.7205538,0.890238283,0.783078381,0.008523067,0.613211751,0.997775357,DERMASON
1532.26,580.3288416,343.3166651,0.828946028,0.765194014,0.003747079,0.585521879,0.989742907,BOMBAY
997.957,381.6747707,199.993621,0.754082039,0.72273286,0.006386473,0.522342787,0.996857112,HOROZ
1102.587,419.7589986,252.8835096,0.855562689,0.773372808,0.005071452,0.598105501,0.992789789,CALI
684.673,235.1553949,193.9051263,0.957669592,0.906956028,0.006582376,0.822569236,0.997557915,SEKER
989.086,372.4337403,230.845213,0.855954489,0.782096785,0.005589077,0.611675381,0.986845458,CALI
1093.895,382.9131867,270.4233379,0.838810819,0.832832095,0.004793965,0.693609299,0.982134712,BARBUNYA
639.206,239.9263519,158.1973116,0.915448811,0.81139075,0.008060687,0.658354949,0.998479048,DERMASON
800.212,314.0549537,176.5426955,0.847623637,0.746708454,0.007271137,0.557573516,0.991877484,HOROZ
1044.34,424.6677228,202.8480067,0.775461895,0.689323394,0.006309789,0.475166741,0.994774271,HOROZ
772.834,289.7912793,186.665338,0.890206403,0.800933377,0.006849077,0.641494274,0.99589698,SIRA
667.081,248.1933904,165.4593715,0.908709913,0.815550991,0.007712899,0.665123418,0.997702546,DERMASON
768.181,294.6773361,177.8312027,0.87372281,0.775628556,0.007182172,0.601599658,0.996887958,SIRA
970.618,360.8464531,211.1895381,0.79435901,0.763105249,0.006059249,0.58232962,0.994990471,BARBUNYA
604.253,220.7292471,158.0200728,0.938825243,0.844309041,0.008091841,0.712857757,0.995750434,DERMASON
714.166,246.145837,202.5723123,0.963925951,0.906731366,0.006291589,0.82216177,0.999009661,SEKER
760.049,269.4836158,210.2681728,0.967285647,0.882951249,0.006060442,0.779602908,0.999153642,SEKER
831.016,338.534528,163.7287718,0.789897745,0.694451595,0.007798717,0.482263018,0.997153289,HOROZ
957.164,388.3543443,194.0430389,0.808315604,0.70534046,0.006589984,0.497505165,0.995698136,HOROZ
1114.391,434.3883107,247.8111906,0.840265984,0.748545122,0.005231136,0.5603198,0.982184746,CALI
763.811,261.1382038,219.9778723,0.97109225,0.91747844,0.005792259,0.841766687,0.999270692,SEKER
764.629,260.2794431,213.9669908,0.938946123,0.906110912,0.005958096,0.821036985,0.998747743,SEKER
740.629,255.2217231,205.9420497,0.944840902,0.89786811,0.006188243,0.806167143,0.999074097,SEKER
644.176,248.4670972,154.2009171,0.91006867,0.787268479,0.008267906,0.619791657,0.998682997,DERMASON
799.776,298.1928416,191.7297695,0.877447256,0.799708646,0.006676507,0.639533918,0.994652197,SIRA
705.826,257.1654694,181.4023885,0.921963702,0.838864928,0.007035798,0.703694367,0.997593768,SIRA
821.806,312.5271604,195.3315507,0.885496713,0.787635252,0.006567076,0.620369291,0.992580319,SIRA
974.566,368.2026409,226.9820111,0.861909711,0.782177594,0.005652134,0.611801788,0.992444437,CALI
996.497,412.2971781,198.877557,0.809253971,0.692082998,0.006447382,0.478978876,0.992981017,HOROZ
573.619,218.5557913,135.1730948,0.884659945,0.785777372,0.009435149,0.617446079,0.998323051,DERMASON
962.167,394.7710452,193.9973087,0.811659393,0.698943713,0.006602075,0.488522314,0.994108969,HOROZ
950.086,383.9193001,197.2966269,0.823550374,0.714855372,0.006489837,0.511018202,0.994389786,HOROZ
1032.629,413.2250931,201.0289509,0.765762778,0.696073155,0.006359364,0.484517837,0.995950719,HOROZ
776.833,292.4991026,186.762096,0.886916155,0.796149338,0.006867466,0.633853768,0.992715665,SIRA
1047.194,406.3527455,236.2932358,0.851501273,0.756949183,0.005468566,0.572972066,0.985338288,CALI
986.107,374.0023758,227.5559785,0.856352435,0.776651305,0.005643956,0.60318725,0.991375687,CALI
937.493,389.2405726,177.5385137,0.773519135,0.67427272,0.007194835,0.454643701,0.996774,HOROZ
772.915,270.33186,209.5352252,0.934719603,0.879883768,0.006083623,0.774195445,0.998828213,SEKER
682.158,260.097138,162.8969629,0.896638197,0.790511421,0.007833543,0.624908306,0.997789395,DERMASON
658.449,257.7675096,151.2674167,0.882287705,0.763746456,0.008468052,0.583308648,0.993988137,DERMASON
1111.263,417.0962652,262.6515837,0.858252152,0.785666311,0.004945356,0.617271552,0.980240269,CALI
639.648,242.6871698,155.1601622,0.906597881,0.798825107,0.008221667,0.638121552,0.998090691,DERMASON
761.137,283.0449648,188.2605154,0.9040905,0.813885818,0.006790906,0.662410125,0.995917015,SIRA
833.722,305.7038868,196.1460607,0.845613391,0.798282033,0.006535765,0.637254204,0.993193981,BARBUNYA
1143.46,442.6002927,257.9500276,0.857674712,0.761589083,0.004959718,0.580017931,0.995216432,BARBUNYA
775.299,290.009603,187.077791,0.885035563,0.80054792,0.006850513,0.640876971,0.993493001,SIRA
984.708,325.0131639,257.4804424,0.84788834,0.888026597,0.004967721,0.788591237,0.995425248,BARBUNYA
1125.326,447.4924431,240.0153588,0.827915117,0.728342548,0.005363559,0.530482867,0.989049514,CALI
1041.966,429.0831643,207.1065811,0.802727276,0.69254215,0.006186945,0.479614629,0.993665008,HOROZ
1007.411,387.4447693,226.7165376,0.848735304,0.762488236,0.005652415,0.58138831,0.993557251,CALI
907.517,368.1932867,179.6070921,0.782816584,0.694159129,0.007176558,0.481856896,0.987803279,HOROZ
939.694,383.1179338,182.1098958,0.773315278,0.686566161,0.007050385,0.471373094,0.991662122,HOROZ
897.669,346.6335391,203.1906923,0.857038686,0.763125537,0.006307359,0.582360585,0.993479122,SIRA
978.007,404.4412154,189.6852838,0.790454865,0.684345195,0.006722089,0.468328346,0.99855551,HOROZ
794.102,303.1735207,183.230945,0.864702973,0.775297933,0.006986853,0.601086885,0.994557044,SIRA
645.311,237.7351598,153.422423,0.860729979,0.801602834,0.008334858,0.642567103,0.995687527,DERMASON
1749.634,685.9410473,375.6152944,0.820134052,0.735280362,0.003433345,0.540637211,0.98730073,BOMBAY
917.32,376.7533936,182.1170851,0.796340867,0.691613272,0.00706523,0.478328917,0.989539465,HOROZ
856.101,328.2985726,194.09757,0.853590638,0.766886264,0.00659446,0.588114542,0.994742822,SIRA
728.106,262.788948,192.125264,0.938391804,0.85433804,0.006638096,0.729893486,0.998348355,DERMASON
1020.502,419.0012092,191.0221014,0.753868089,0.673126039,0.006706595,0.453098665,0.993858234,HOROZ
738.355,249.1362387,208.6253196,0.9382686,0.913780814,0.006120532,0.834995377,0.997134997,SEKER
863.671,356.243985,173.1588105,0.808908069,0.694065581,0.007419277,0.481727031,0.991069161,HOROZ
808.725,310.6323563,183.9106347,0.857847592,0.767554767,0.006957363,0.58914032,0.995081366,HOROZ
1041.799,335.8512882,275.5786822,0.837950891,0.90384993,0.004640561,0.816944696,0.995621019,BARBUNYA
1159.796,445.2509806,259.2653122,0.842951177,0.761251322,0.004934568,0.579503576,0.995214258,BARBUNYA
757.856,298.8212256,165.8993752,0.845181424,0.742164795,0.007735671,0.550808583,0.992127279,SIRA
721.759,257.1489238,194.5365872,0.945970661,0.868953342,0.006557412,0.75507991,0.998105237,SEKER
908.251,374.2011816,180.1060241,0.803777429,0.69265785,0.007091979,0.479774897,0.996814706,HOROZ
841.48,313.9167923,207.1054363,0.903653913,0.811111286,0.006165023,0.657901518,0.99720383,SIRA
596.617,223.6003886,140.9202666,0.870621322,0.792479154,0.009066964,0.628023209,0.996494238,DERMASON
787.486,292.7073323,185.6122229,0.860366939,0.794330474,0.006894044,0.630960901,0.995014656,SIRA
860.561,328.2620203,198.4611043,0.861802311,0.774666859,0.006463378,0.600108742,0.992602096,SIRA
854.937,326.9648447,200.3430406,0.88270263,0.781970538,0.00636837,0.611477923,0.997947238,SEKER
793.486,293.3034561,198.6151694,0.909156769,0.82109159,0.006438871,0.674191399,0.995607072,SIRA
689.146,256.4788425,168.7756585,0.897994403,0.810488089,0.007557276,0.656890943,0.998240091,DERMASON
851.191,319.5957116,208.929805,0.90715692,0.807453304,0.006110466,0.651980838,0.997321947,SIRA
953.606,395.4095217,184.9630681,0.790852806,0.682684133,0.00690913,0.466057626,0.996326589,HOROZ
954.496,374.7266241,215.0731285,0.864082053,0.753680332,0.005981653,0.568034042,0.989698158,CALI
917.6,379.3468218,185.3905766,0.82137603,0.697811456,0.006892829,0.486940828,0.996379961,HOROZ
936.443,389.5918224,182.90159,0.79901394,0.68390979,0.006987191,0.467732601,0.996299685,HOROZ
799.228,286.1891608,206.7124371,0.912291599,0.849052362,0.006171461,0.720889913,0.998057408,SIRA
778.722,276.2327551,210.989002,0.947542481,0.873487594,0.006041176,0.762980578,0.998915702,SEKER
961.62,391.592262,187.4379286,0.773730723,0.687566066,0.006877762,0.472747095,0.987655517,HOROZ
614.936,224.484583,158.120668,0.922606309,0.837532629,0.008085747,0.701460905,0.995867022,DERMASON
673.38,255.405275,158.1404657,0.873303911,0.784265626,0.008105016,0.615072572,0.993374964,DERMASON
854.573,325.2615844,202.5634397,0.887309178,0.78777829,0.006307675,0.620594635,0.996505561,SIRA
802.9,309.6484079,181.9301141,0.856714162,0.763942562,0.00704563,0.583608238,0.993311979,SIRA
736.763,273.198418,179.4424356,0.888573107,0.809182231,0.007117693,0.654775882,0.996886464,SIRA
585.844,218.6013886,148.0207919,0.929114113,0.822268637,0.008614494,0.676125712,0.998522015,DERMASON
707.667,261.0194762,180.5624243,0.925328167,0.830145176,0.007078302,0.689141014,0.996216279,DERMASON
651.594,251.1338491,155.4382209,0.904145849,0.785310126,0.008220959,0.616711993,0.996391079,DERMASON
759.494,290.4312543,175.5554382,0.870514041,0.776638676,0.007268231,0.603167634,0.997854206,DERMASON
816.603,307.5984807,197.5716885,0.897080401,0.800373308,0.00646161,0.640597431,0.997343284,SIRA
734.27,248.8671551,210.5372225,0.958340219,0.919386635,0.006052658,0.845271784,0.999160061,SEKER
934.384,393.4337671,169.987666,0.748924337,0.654218561,0.007561236,0.428001925,0.990603693,HOROZ
682.082,247.6193769,177.0846476,0.924902194,0.84323766,0.007231452,0.711049751,0.994268553,SIRA
738.378,275.6374431,185.8126573,0.92484172,0.820019858,0.006869469,0.672432567,0.997497136,DERMASON
1224.156,418.9478443,268.4780637,0.738800243,0.799448418,0.004755205,0.639117774,0.997314305,BARBUNYA
830.819,315.7918099,200.1867591,0.898284226,0.793711315,0.006400061,0.629977651,0.993780925,SIRA
1175.934,457.7785171,252.6742935,0.814902534,0.738125996,0.005104976,0.544829986,0.987086813,CALI
1063.011,390.0669854,228.7240767,0.774816495,0.763568706,0.005598539,0.583037168,0.994313996,BARBUNYA
1110.736,393.0299837,254.9116868,0.79923633,0.804216354,0.005008857,0.646763944,0.997198777,BARBUNYA
700.229,246.8871858,188.8914566,0.93817089,0.8744453,0.006744446,0.764654582,0.999428038,SEKER
1664.833,615.0686123,393.7663939,0.851282885,0.794939705,0.003275806,0.631929134,0.987082142,BOMBAY
635.681,213.5341452,183.1571463,0.954239808,0.925658498,0.00695891,0.856843654,0.998952981,SEKER
719.583,271.5429407,177.6328894,0.916559288,0.807556257,0.007189953,0.652147109,0.996920921,DERMASON
688.946,263.5970701,163.4553003,0.894465144,0.786821905,0.007802192,0.61908871,0.998376742,DERMASON
836.362,321.4938387,198.1488348,0.89559689,0.783660675,0.006448836,0.614124054,0.996408077,SIRA
775.884,282.8440698,188.3317414,0.872157866,0.815450112,0.006769682,0.664958886,0.998661596,SIRA
946.798,371.4131134,202.9558377,0.809556546,0.730085663,0.006431396,0.533025076,0.975446212,HOROZ
1071.572,381.5562405,243.6318267,0.794879199,0.797009484,0.005253208,0.635224118,0.99483606,BARBUNYA
749.909,261.2728966,210.5395698,0.96437064,0.897193922,0.00605401,0.804956935,0.998925903,SEKER
941.385,371.3572029,203.7425988,0.831896308,0.735970061,0.006329916,0.54165193,0.987257191,HOROZ
696.854,257.4429626,178.548674,0.931469089,0.831562936,0.007152187,0.691496916,0.997044731,DERMASON
1037.428,410.799255,230.5628826,0.860649333,0.745747084,0.005573107,0.556138713,0.99088529,CALI
1081.439,423.1204844,231.3571651,0.810053666,0.732225753,0.005612496,0.536154554,0.980553052,CALI
979.689,399.6652288,192.44989,0.789026074,0.693086869,0.006631907,0.480369407,0.997594486,HOROZ
1047.351,367.0781473,242.0498115,0.797140273,0.810869982,0.005275324,0.657510128,0.997140209,BARBUNYA
810.547,286.4899201,222.0352076,0.954222279,0.87971857,0.005742662,0.773904763,0.998561967,SEKER
1069.534,405.4028714,258.9231468,0.897528082,0.795576461,0.004962031,0.632941905,0.991014009,CALI
580.643,212.9238094,145.643678,0.90688336,0.826629331,0.008751133,0.683316051,0.998974062,DERMASON
1066.917,415.6054346,241.4982559,0.860295591,0.757920045,0.005333129,0.574442794,0.988584975,CALI
1095.937,433.8381856,241.5270264,0.856225949,0.744050023,0.005301247,0.553610437,0.994411893,CALI
728.233,271.240987,178.9183342,0.899748619,0.810635765,0.007143372,0.657130343,0.996212511,DERMASON
655.934,242.4229116,168.7527974,0.9368494,0.833626475,0.007557766,0.6949331,0.998310593,DERMASON
848.981,334.1361351,186.1810871,0.848754977,0.745102157,0.006863648,0.555177224,0.996367433,SIRA
800.011,294.3728085,198.0501264,0.895721973,0.818719263,0.006452714,0.670301231,0.996305629,SIRA
715.237,261.2592517,174.4206777,0.876686457,0.81592562,0.007320442,0.665734618,0.997182962,DERMASON
719.251,245.3796561,205.8101582,0.961275537,0.914778594,0.006200684,0.836819876,0.997708641,SEKER
998.256,348.3495134,230.7214201,0.792192727,0.811880805,0.005545113,0.659150442,0.995203374,BARBUNYA
774.269,286.235335,194.5282379,0.912755466,0.822613769,0.006573474,0.676693414,0.99570925,SIRA
1100.982,433.7330939,243.381292,0.851475979,0.745579548,0.005280798,0.555888862,0.990657063,CALI
676.774,242.394057,172.3049255,0.895926166,0.841216797,0.007422877,0.707645699,0.995497438,DERMASON
691.529,241.3921932,193.1193049,0.960926737,0.893886633,0.006601187,0.799033313,0.998762935,SEKER
1500.447,569.2031874,352.8267399,0.873612744,0.784265199,0.003636779,0.615071902,0.992274245,BOMBAY
586.579,211.9100511,155.7937005,0.944536945,0.856316982,0.008193877,0.733278774,0.997403245,DERMASON
1005.967,411.3092427,203.260623,0.809201716,0.700315583,0.006311812,0.490441916,0.992436657,HOROZ
753.988,262.8868698,211.4872104,0.963027418,0.895911254,0.006034082,0.802656974,0.997733996,SEKER
944.279,355.4247825,214.7311272,0.836346064,0.773385029,0.005989229,0.598124404,0.990020584,CALI
1542.958,560.1733753,392.0910174,0.906822498,0.834916246,0.003260632,0.697085138,0.995912983,BOMBAY
962.609,409.4783498,178.9563204,0.773416441,0.658075619,0.007180052,0.43306352,0.99091295,HOROZ
1013.351,393.0802131,217.3600575,0.809493464,0.738304504,0.005942346,0.545093541,0.985762922,CALI
706.226,246.9038174,196.2197834,0.957352263,0.890844513,0.006497982,0.793603946,0.998593721,SEKER
834.536,314.3580357,200.2984146,0.887070401,0.79588383,0.0063942,0.63343107,0.99413741,SIRA
