Area,Perimeter,MajorAxisLength,AspectRation,ConvexArea,EquivDiameter,Compactness,ShapeFactor2,labels
35272,682.696,232.1302308,1.199034975,35619,211.9191007,0.912931934,0.002819908,5
30834,631.934,217.2278128,1.2008339,31120,198.1390121,0.91212543,0.00300804,5
90231,1159.796,445.2509806,1.717356544,91068,338.9478977,0.761251322,0.001022212,0
63969,969.999,360.8816397,1.576438214,65307,285.3907154,0.790815281,0.001361054,2
47423,818.69,298.3263088,1.467345255,48054,245.7251288,0.823679044,0.001786135,6
41329,746.891,268.1760967,1.363432239,41744,229.3942396,0.8553866,0.002142864,3
46273,814.273,313.146018,1.656533057,46910,242.7274468,0.775125446,0.001506909,6
41768,734.841,248.2119894,1.158003876,42091,230.6093435,0.929082209,0.002731338,5
41915,743.837,247.739465,1.148597886,42296,231.014795,0.932490893,0.002756664,5
45738,786.456,290.0632965,1.441580342,46160,241.3201821,0.831956973,0.001874126,5
39224,715.918,247.3995557,1.223563478,39565,223.4760567,0.903300154,0.00259033,5
52334,856.496,310.322943,1.440358369,52812,258.1350777,0.831827242,0.001751226,6
47930,856.122,344.9607446,1.939610494,48588,247.0351622,0.716125432,0.001167612,4
44459,783.979,295.5516022,1.539182348,44918,237.9221657,0.805010577,0.001722105,6
38098,719.528,265.7777187,1.450585907,38399,220.2450457,0.828681376,0.002029301,3
37670,714.858,266.0117683,1.471887331,38024,219.0044147,0.823288444,0.002001212,3
44942,796.344,306.4191835,1.63203672,45436,239.2110608,0.780666073,0.001562085,6
69479,1008.56,384.7246167,1.65873859,70402,297.4279918,0.773093218,0.001220123,2
30477,670.033,211.0501553,1.146768336,30970,196.9886332,0.933373552,0.003242016,5
39786,731.059,263.8930741,1.372650824,40202,225.071341,0.852888397,0.002164942,6
41749,769.125,278.6544177,1.456288878,42266,230.5568862,0.827393615,0.001929516,6
34894,707.258,264.3841713,1.564773342,35522,210.7805035,0.797250843,0.001888184,6
84641,1111.659,432.5475368,1.726523448,85214,328.2807766,0.75894728,0.001045874,2
34051,677.272,227.6209458,1.193832824,34502,208.2188266,0.914761275,0.002887309,5
22428,550.728,196.3438847,1.345985723,22696,168.9858471,0.860662645,0.002963046,3
23310,567.128,216.4826359,1.573743134,23537,172.2765619,0.795798523,0.002297593,3
52403,931.312,374.2966613,2.082674693,53217,258.3051913,0.69010819,0.000999329,4
33735,693.2,264.6569462,1.62716508,34169,207.2504187,0.783090796,0.00181983,3
41372,763.305,286.8575576,1.560182233,41820,229.5135431,0.800095856,0.0017527,6
67336,1032.779,399.8204649,1.840561433,68914,292.8051536,0.732341587,0.001053543,2
33498,657.523,227.9380769,1.21686354,33745,206.5211327,0.906040516,0.002828579,5
52165,865.845,336.2117453,1.693877654,52639,257.7179483,0.766534637,0.001372589,6
45955,802.157,298.8251195,1.51899813,46522,241.8919661,0.809476682,0.001722192,6
43373,762.115,282.2260545,1.440776313,43690,234.9983378,0.832659969,0.001929426,5
79702,1118.025,432.0343948,1.792920825,82207,318.5588457,0.73734603,0.000988358,2
96668,1190.245,469.5283981,1.775754879,97524,350.8297597,0.74719604,0.000933893,2
43832,836.567,340.0483182,2.060536813,44421,236.2385145,0.694720432,0.001114729,4
50544,845.08,323.362311,1.614606467,51173,253.682123,0.784513576,0.001494863,6
34623,675.213,228.1943707,1.179278959,34965,209.9604076,0.920094597,0.002913734,5
38222,715.843,246.2234895,1.242222397,38662,220.6031774,0.895946922,0.002560501,5
42458,787.486,292.7073323,1.576983065,43109,232.5063539,0.794330474,0.001693007,6
47719,812.323,292.3807765,1.40205998,48183,246.4908068,0.843047241,0.001909171,6
69345,1024.41,394.1819523,1.745944156,70535,297.1410376,0.753816951,0.001132205,2
79671,1092.549,441.1951845,1.894786313,81249,318.4968882,0.721895658,0.000927701,2
46513,800.438,293.490537,1.451241221,47002,243.356099,0.82917869,0.001839891,6
31525,651.28,230.1699034,1.31646453,31832,200.3468908,0.870430442,0.002585291,3
33077,686.259,259.5844138,1.592044158,33560,205.2192594,0.790568495,0.001890995,3
30336,647.093,248.7147708,1.599772475,30663,196.5324269,0.790192019,0.001971758,3
80170,1078.862,416.0825942,1.679155415,81325,319.4927453,0.767858953,0.001112944,2
69584,1047.351,367.0781473,1.516539695,71131,297.6526507,0.810869982,0.001406805,0
39622,723.79,250.3520465,1.241046582,39956,224.606984,0.897164561,0.002525125,5
53434,918.473,367.6290579,1.981340873,54145,260.8338203,0.70950273,0.001075445,4
87851,1139.091,440.54674,1.722892372,88744,334.4478543,0.759165428,0.001027474,2
47811,820.103,305.8660985,1.532601964,48317,246.7283038,0.806654627,0.001670836,6
37485,717.338,253.9031601,1.348180237,37892,218.4659798,0.86043033,0.002290093,3
26233,587.746,202.9322079,1.230035372,26523,182.7591119,0.900591945,0.003139027,3
35720,685.105,236.703013,1.230638268,36074,213.2606774,0.900963087,0.002693395,5
42070,767.21,283.8013457,1.500386808,42564,231.4415426,0.815505445,0.001840472,6
36629,686.542,231.346432,1.146945862,36913,215.9571515,0.933479499,0.002958262,5
34151,662.129,226.5248185,1.17836629,34389,208.524348,0.920536431,0.002938029,5
44008,793.67,298.6141063,1.57903546,44599,236.7123273,0.792703098,0.001652725,6
35020,692.668,254.0299223,1.442349946,35432,211.1607181,0.831243485,0.002136296,3
28911,618.046,218.624846,1.295010016,29182,191.8609613,0.877580773,0.002766716,3
35613,702.514,264.6117952,1.534871862,36041,212.9410245,0.804729904,0.001922122,3
67666,1005.38,345.8977452,1.382449716,68744,293.5217659,0.848579587,0.001635036,0
38060,755.921,304.4258079,1.910541083,38480,220.1351791,0.723116022,0.001349039,4
29248,631.381,235.8564911,1.490267542,29614,192.9759317,0.818192159,0.002229219,3
41398,741.713,258.9333822,1.270182381,41802,229.58565,0.88665914,0.002384598,5
31093,668.238,254.2949545,1.631447263,31472,198.9694378,0.782435649,0.001890817,3
27616,614.614,232.0924254,1.526540159,27919,187.5147548,0.807931385,0.002208909,3
76030,1058.572,412.8819876,1.743630944,77182,311.1340589,0.753566559,0.001080207,2
31306,672.247,254.1840725,1.601825655,31883,199.6497863,0.785453567,0.001906262,3
69833,1017.734,388.5455472,1.684866103,70911,298.1847366,0.767438306,0.001190515,2
36469,692.125,240.7587296,1.246705762,36766,215.4849715,0.895024541,0.002613231,5
35202,698.174,265.0585583,1.563557465,35483,211.7087113,0.7987243,0.001890348,3
26606,600.688,222.9584729,1.464765476,26902,184.0538273,0.825507212,0.002400533,3
26432,596.331,223.4038666,1.479483009,26708,183.4509952,0.821163026,0.002370598,3
38016,702.523,242.059273,1.208713207,38312,220.0078965,0.908900922,0.00268041,5
51258,876.705,341.7381768,1.778658239,52033,255.4676351,0.74755369,0.001284343,6
61150,988.821,411.7081065,2.164808727,61889,279.0315361,0.677741176,0.00087625,4
93084,1338.893,405.8493977,1.380983961,96777,344.264767,0.84825743,0.001392452,0
30784,643.875,228.7239641,1.332259113,31137,197.9782972,0.865577413,0.002572705,3
66441,973.541,376.7012979,1.657207799,67348,290.8527266,0.772104392,0.001242925,2
64863,997.421,398.7372754,1.887398158,66409,287.3780378,0.720720272,0.001023143,4
43099,815.39,328.2340777,1.946704535,43710,234.254885,0.713682402,0.001218754,4
88705,1154.664,455.9312731,1.818449083,89829,336.0695074,0.737105628,0.000935944,2
42701,782.092,292.2659628,1.565982084,43179,233.1707567,0.797803325,0.001710422,6
38190,706.192,250.1782298,1.285019533,38507,220.510812,0.881414871,0.00243894,5
36551,705.826,257.1654694,1.417652058,36979,215.7270929,0.838864928,0.002149123,6
68470,1015.665,344.1346446,1.346480373,69737,295.2604132,0.857979334,0.001680023,0
37919,701.737,243.3535229,1.224112654,38208,219.7270359,0.902912903,0.00263114,5
57351,952.862,329.4250151,1.478934641,58282,270.2250194,0.820292956,0.001604247,0
47763,826.07,305.789664,1.529842643,48313,246.6044208,0.806451133,0.00167041,6
34766,669.475,232.1753322,1.215615541,35054,210.3935503,0.90618391,0.002777835,5
89673,1175.934,457.7785171,1.811733638,91361,337.8982239,0.738125996,0.00093475,2
25032,585.495,219.2763506,1.504031514,25320,178.526559,0.814162396,0.002374216,3
63703,1010.611,360.8357262,1.600017752,64811,284.7967323,0.789269775,0.001355911,0
59181,1000.487,425.0603685,2.383260481,59950,274.5024399,0.645796363,0.000770603,4
48269,877.25,356.6748722,2.059018072,48781,247.9072399,0.695051037,0.001063777,4
33338,670.674,244.7223855,1.40742954,33679,206.0273281,0.841881824,0.00227467,3
68033,1005.269,384.9832288,1.70106731,68739,294.3166763,0.764492202,0.001192324,2
37338,715.586,260.2910436,1.421062649,37710,218.0371944,0.83766691,0.002117256,3
29007,626.673,235.2721068,1.495738338,29341,192.1792379,0.816838173,0.002227366,3
34723,702.478,274.0875778,1.694049833,35131,210.2633984,0.767139467,0.001686356,3
58740,942.69,370.6574503,1.816917869,59701,273.4777703,0.737818085,0.001153495,2
32222,664.072,246.9185955,1.483028775,32560,202.5495609,0.820309059,0.002140381,3
60453,978.679,404.6433039,2.120982277,61185,277.4367499,0.68563287,0.000912433,4
46549,807.419,305.7739409,1.572900161,47014,243.4502569,0.796177255,0.001628204,6
33297,690.42,248.9239184,1.457320236,33727,205.9006001,0.827162779,0.002158764,3
39560,765.067,283.5270612,1.591899703,40096,224.4311841,0.79156883,0.001735692,3
37722,725.351,264.3512239,1.445300002,38207,219.1555204,0.829031608,0.002041976,6
28746,636.721,232.4175742,1.469111898,29172,191.3126863,0.823142084,0.002289658,3
83444,1106.53,423.0564274,1.672652584,84671,325.9512242,0.770467491,0.001102047,2
60313,961.548,393.568196,2.00709862,60983,277.1153129,0.704110027,0.000989352,4
41912,773.023,284.6662487,1.514011757,42456,231.0065276,0.811499532,0.001816898,6
38118,716.011,259.9242681,1.390574287,38468,220.3028483,0.847565523,0.002170649,5
52148,919.481,384.8107018,2.224309486,52885,257.6759511,0.669617425,0.000915158,4
48402,825.792,311.3710313,1.568603602,48973,248.2485457,0.797275664,0.001603351,6
40557,747.807,273.8952745,1.451299247,41024,227.2416692,0.829666264,0.001973841,6
42590,755.861,277.1569456,1.411342227,42922,232.8674993,0.840200843,0.002000462,5
39577,733.731,273.7498462,1.484840199,39963,224.479401,0.820016537,0.001929218,3
48985,827.009,313.0887368,1.562209536,49586,249.7391421,0.797662492,0.001596103,6
44593,778.735,294.6919305,1.525955183,44946,238.2804462,0.808574723,0.001742457,5
34817,691.403,255.073854,1.46559665,35137,210.5478122,0.825438629,0.002097942,3
32797,678.471,249.8288633,1.489726475,33234,204.3488129,0.81795518,0.002103325,3
60946,967.849,366.2428097,1.725708959,61813,278.5657145,0.760603914,0.001240617,0
52430,870.22,338.9620647,1.706944631,53014,258.371727,0.762243785,0.001346253,6
76798,1054.564,407.3923276,1.684238357,77374,312.7015359,0.767568544,0.001135825,2
27586,614.302,226.9137165,1.459391024,27917,187.412876,0.825921319,0.002361057,3
49777,861.277,300.7570338,1.42123379,50590,251.7499649,0.837054288,0.001829706,0
90004,1156.599,456.8363826,1.810302958,90790,338.5212726,0.741012068,0.000944017,2
33579,681.257,255.9395111,1.524887885,33982,206.7706717,0.807888828,0.002002884,3
47605,824.229,315.0821991,1.627389553,48477,246.1961993,0.781371337,0.001521882,6
33692,688.328,258.2885891,1.548383475,34137,207.1182917,0.801887115,0.00195529,3
53256,900.495,358.4249512,1.876519589,53850,260.3990115,0.726509164,0.001156575,4
33835,676.56,246.3710243,1.403754484,34242,207.5573656,0.842458508,0.002262545,3
42394,770.819,291.9273219,1.572804585,42735,232.331051,0.79585237,0.001704041,6
94239,1187.663,454.0284756,1.688652441,96908,346.3940263,0.762934584,0.001006889,2
60063,942.016,356.0390298,1.646702782,60728,276.540389,0.776713691,0.001330804,2
135222,1371.667,495.1024098,1.419507376,136192,414.9337269,0.838076565,0.001114198,1
63139,971.167,378.9365767,1.767899485,64207,283.5331931,0.748233901,0.001160374,2
43683,785.42,306.1525448,1.6793684,44045,235.8366448,0.770323974,0.001522295,6
48597,821.543,313.7206419,1.585862436,48998,248.7481099,0.792896854,0.001573911,6
28976,623.07,227.4846357,1.398699591,29279,192.0765187,0.844349414,0.0024614,3
29928,654.766,239.8804066,1.500673447,30304,195.2063347,0.813765232,0.00216817,3
58842,974.928,405.2936818,2.182400515,59591,273.7151097,0.675350054,0.000883849,4
44856,792.403,298.9999653,1.559360896,45416,238.9820768,0.799271253,0.001678059,6
79877,1106.017,363.8330073,1.298226214,81101,318.9083804,0.876524048,0.0016585,0
32131,663.45,242.5844506,1.433748123,32562,202.2633427,0.833785274,0.002250792,3
51510,889.324,354.6097965,1.912256658,52176,256.0948437,0.722187729,0.001155153,4
29325,635.344,234.5018263,1.468673343,29664,193.2297846,0.824001193,0.002274046,3
80416,1078.826,413.6205544,1.661496609,81066,319.9825483,0.77361375,0.001136413,2
54854,932.182,390.521444,2.175750536,55509,264.276904,0.676728277,0.00092103,4
33889,682.867,249.5239143,1.436706524,34325,207.7229283,0.832477035,0.002181334,3
35772,693.316,245.5102084,1.322236437,36140,213.4158499,0.869274851,0.002417322,5
51945,842.218,308.3532301,1.434047152,52345,257.1739259,0.834023778,0.001771733,6
42946,751.381,258.6002925,1.221788691,43341,233.8387168,0.904247689,0.002483337,5
29791,629.87,231.6707136,1.412173629,30080,194.7590287,0.84067177,0.002395916,3
36210,690.479,236.3201945,1.210546321,36567,214.7184294,0.908591116,0.002743633,5
85680,1136.21,458.7874209,1.907699153,87086,330.2895157,0.719918421,0.000887248,2
37514,725.847,269.8811744,1.521158142,37920,218.5504708,0.809802578,0.001908427,3
38089,732.053,266.60833,1.449780728,38826,220.2190296,0.826002059,0.002009918,6
30199,635.705,227.2218621,1.339197277,30525,196.088146,0.862980983,0.0025742,3
31637,656.711,229.7192546,1.308863717,32045,200.702465,0.873685862,0.002609775,5
28830,643.21,233.258808,1.475665968,29263,191.5920042,0.821370931,0.002271593,3
41091,738.571,256.8014723,1.258954302,41504,228.7327832,0.890698878,0.002426354,5
29957,645.43,240.6079596,1.515247644,30376,195.3008885,0.811697538,0.002150643,3
25021,584.754,217.0879252,1.475859799,25339,178.4873291,0.822189115,0.002445669,3
36536,687.345,231.5417418,1.150736463,36879,215.6828227,0.9315073,0.00294329,5
30918,647.111,237.9300256,1.434548169,31228,198.4087202,0.833895258,0.002295428,3
68505,1028.344,420.6668096,2.020039182,69129,295.3358681,0.702066009,0.000920254,4
35323,706.688,259.4036375,1.492175243,35731,212.0722529,0.817537699,0.002023622,3
47171,792.111,277.0274819,1.276147777,47597,245.0713826,0.884646465,0.002218741,5
40504,749.99,271.2358208,1.42011238,40964,227.0931406,0.837253501,0.002029817,6
34932,695.368,259.2660626,1.508407673,35373,210.8952436,0.813431737,0.002004409,3
29294,644.536,238.8184262,1.525731125,29674,193.1276242,0.808679746,0.002150677,3
49575,850.029,323.8390008,1.642753984,50068,251.2386324,0.775813388,0.001459739,6
45239,812.088,317.6297481,1.735350177,45788,240.0001745,0.755597283,0.001411723,6
67055,1011.117,396.7678305,1.822666161,68471,292.193562,0.736434609,0.001073549,2
71054,1038.906,399.2912621,1.72387859,73328,300.7802564,0.753285346,0.001116141,2
30748,660.344,247.1110262,1.550452207,31187,197.8625016,0.800702844,0.002037701,3
31838,658.144,234.4404369,1.352181781,32239,201.3390191,0.858806705,0.00247086,3
40838,731.101,242.8971552,1.1328355,41208,228.0275346,0.938782236,0.002849687,5
45610,804.498,309.4170817,1.645420304,45991,240.9822725,0.778826661,0.001539668,6
57431,944.296,387.1411454,2.040762782,58090,270.4134248,0.698487949,0.000989779,4
34930,698.5,265.7952771,1.585776652,35388,210.8892062,0.793427214,0.001860188,3
36503,713.806,266.3914955,1.524683449,36922,215.5853963,0.809280326,0.001930934,6
34920,711.383,260.898178,1.523943206,35508,210.8590166,0.808204252,0.001966351,3
52104,906.358,316.9151109,1.511970063,53108,257.5672208,0.812732533,0.001636976,0
40307,792.925,321.5996431,1.995138834,40880,226.5402091,0.704416855,0.001211808,4
52425,902.449,372.7634141,2.066285707,53067,258.3594069,0.693092179,0.001012135,4
75510,1068.728,415.2455851,1.785262509,76172,310.0682474,0.746710521,0.001054604,2
67659,1058.219,370.583891,1.58814376,69000,293.5065832,0.792011176,0.001329431,0
39753,731.257,269.916905,1.436106195,40147,224.9779803,0.833508299,0.002021527,6
61137,978.126,345.9099994,1.532363455,62582,279.0018746,0.806573603,0.001477117,0
71826,1033.615,399.2830779,1.731785391,72664,302.4098271,0.757382028,0.001128337,2
36766,750.839,285.5181836,1.736701867,37323,216.3606367,0.757782338,0.001579593,3
32184,678.671,263.0023569,1.682038602,32581,202.4300904,0.769689264,0.001769136,3
47783,820.597,311.415698,1.583358618,48265,246.6560463,0.792047568,0.001582165,6
63378,1013.251,419.846597,2.158227414,64232,284.0693152,0.676602638,0.00085638,4
30606,643.554,231.5483003,1.372419799,30975,197.4050899,0.852543895,0.002465368,3
39120,750.272,282.6784087,1.599085636,39650,223.1795936,0.789517652,0.001731893,6
41831,765.458,284.6439957,1.516449323,42315,230.7831957,0.810778373,0.001813812,6
23090,558.141,209.5732133,1.49172886,23315,171.4616607,0.818146833,0.002508515,3
38233,722.709,274.1696164,1.541570097,38609,220.6349191,0.804738767,0.001855156,3
36641,711.783,262.2954817,1.471729183,37096,215.9925234,0.823470241,0.002030462,3
53679,949.603,354.3971294,1.808331661,54804,261.4311105,0.737678409,0.001205963,4
41210,802.191,303.233757,1.694673448,42802,229.0637502,0.755403199,0.001477985,4
64244,963.98,342.9316574,1.434015633,65055,286.0034988,0.833995616,0.001592978,0
34940,691.66,260.824171,1.525503407,35309,210.9193915,0.808665051,0.001969153,3
73626,1048.278,408.0943638,1.764848368,74508,306.1756599,0.750257017,0.001083302,2
75139,1047.276,358.6643425,1.341548326,76250,309.305587,0.86238176,0.001628549,0
39309,732.876,272.4482733,1.477575687,39628,223.7180665,0.821139601,0.001943747,3
37516,708.078,244.5970352,1.250284439,37869,218.5562965,0.893536164,0.002563675,5
60090,979.426,375.6817187,1.81088681,61492,276.6025384,0.736268295,0.001133293,4
58891,966.204,397.7939189,2.098857793,59522,273.8290526,0.688369127,0.000935566,4
40392,736.057,267.2763526,1.387321863,40754,226.778949,0.848481157,0.002115504,5
35442,698.883,236.8674902,1.240122774,36046,212.4291787,0.896827076,0.00266687,5
27892,618.906,216.3091409,1.311746721,28262,188.4494558,0.87120431,0.002755847,3
45102,865.765,347.7792409,2.079843958,45917,239.6364954,0.689047727,0.001072222,4
84265,1124.466,442.88142,1.808138247,85624,327.5508056,0.739590307,0.000970029,2
